"Move out of stock to bottom","Di chuyển sản phẩm hết hàng xuống dưới",module,Magento_VisualMerchandiser
"Price: High to low","Giá: Cao đến thấp",module,Magento_VisualMerchandiser
"Price: Low to high","Giá: Thấp đến cao",module,Magento_VisualMerchandiser
"SKU: Ascending","Mã sản phẩm: tăng dần",module,Magento_VisualMerchandiser
"SKU: Descending","Mã sản phẩm: giảm dần",module,Magento_VisualMerchandiser
"Sort by color","Sắp xếp theo màu sắc",module,Magento_VisualMerchandiser
"Special price to bottom","Giá đặc biệt dưới cùng",module,Magento_VisualMerchandiser
"Special price to top","Giá đặc biệt đầu trang",module,Magento_VisualMerchandiser
"None","Không cái nào",module,Magento_VisualMerchandiser
"Enter SKUs below, one per line","Nhập SKUs dưới đây, mỗi dòng một cá",module,Magento_VisualMerchandiser
"Assign","Chỉ định",module,Magento_VisualMerchandiser
"Remove","Loại bỏ",module,Magento_VisualMerchandiser
"Grid","Lưới",module,Magento_VisualMerchandiser
"Tile","Ngói",module,Magento_VisualMerchandiser
"records found","bản ghi đã được tìm thấy",module,Magento_VisualMerchandiser
"per page","mỗi trang",module,Magento_VisualMerchandiser
"Previous page","Trang trước",module,Magento_VisualMerchandiser
"of %1","của %1",module,Magento_VisualMerchandiser
"Next page","Trang tiếp theo",module,Magento_VisualMerchandiser
"Draggable","Có thể kéo",module,Magento_VisualMerchandiser
"Close","Đóng lại",module,Magento_VisualMerchandiser
"Product image","Hình ảnh sản phẩm",module,Magento_VisualMerchandiser
"You can create a rule only to the existing categories.","Bạn có thể tạo một quy tắc chỉ với các loại hiện có.",module,Magento_VisualMerchandiser
"Only products matched by rule will be present in the category after save. Unmatched products and manual sorting will be removed from the category.","Chỉ có sản phẩm phù hợp với quy tắc sẽ có mặt trong danh mục sau khi lưu. Sản phẩm và phân loại bằng tay không phù hợp sẽ được gỡ bỏ từ các nhóm.",module,Magento_VisualMerchandiser
"Attribute","Thuộc tính",module,Magento_VisualMerchandiser
"Operator","Nhà điều hành",module,Magento_VisualMerchandiser
"Value","Giá trị",module,Magento_VisualMerchandiser
"Logic","Logic",module,Magento_VisualMerchandiser
"Add Condition","Thêm điều kiện",module,Magento_VisualMerchandiser
"Delete","Xóa bỏ",module,Magento_VisualMerchandiser
"Match products by rule","Sản phẩm phù hợp theo quy tắc",module,Magento_VisualMerchandiser
"Yes","Có",module,Magento_VisualMerchandiser
"No","Không",module,Magento_VisualMerchandiser
"Add Products","Thêm sản phẩm",module,Magento_VisualMerchandiser
"Save and Close","Lưu lại và tắt",module,Magento_VisualMerchandiser
"On","Bật",module,Magento_VisualMerchandiser
"Off","Tắt",module,Magento_VisualMerchandiser
"Visual Merchandiser Options","Tùy chọn trực quan người buôn bán",module,Magento_VisualMerchandiser
"Visual Merchandiser","Trực quan người buôn bán",module,Magento_VisualMerchandiser
"General Options","Tùy chọn chung",module,Magento_VisualMerchandiser
"Visible Attributes for Category Rules","Các thuộc tính có thể nhìn thấy cho các quy tắc nhóm",module,Magento_VisualMerchandiser
"Additional attributes usable in category rules","Bổ sung các thuộc tính có thể sử dụng trong các quy tắc nhóm",module,Magento_VisualMerchandiser
"Minimum Stock Threshold","Cổ ngưỡng tối thiểu",module,Magento_VisualMerchandiser
"Determines which products are 'low stock'","Xác định các sản phẩm đó là 'còn ít hàng'",module,Magento_VisualMerchandiser
"Color Attribute Code","Mã thuộc tính màu",module,Magento_VisualMerchandiser
"Color Order","Lệnh màu sắc",module,Magento_VisualMerchandiser
"Each color being on a separate row.","Mỗi màu sắc đang trên một dòng riêng biệt.",module,Magento_VisualMerchandiser
"Sort","Sắp xếp",module,Magento_VisualMerchandiser
"Automatic Sorting","Phân loại tự động",module,Magento_VisualMerchandiser
"Sort order","Sắp xếp đơn hàng",module,Magento_VisualMerchandiser
"Thumbnail","Hình ảnh thu nhỏ",module,Magento_VisualMerchandiser
"Name","Tên",module,Magento_VisualMerchandiser
"Price","Giá",module,Magento_VisualMerchandiser
"SKU","MÃ SẢN PHẨM",module,Magento_VisualMerchandiser
"Stock","Lưu kho",module,Magento_VisualMerchandiser
"Category Products","Danh mục sản phẩm",module,Magento_VisualMerchandiser
"Wait loading...","Wait loading...",module,Magento_VisualMerchandiser
"Rule %1 does not exists","Rule %1 does not exists",module,Magento_VisualMerchandiser
"Consumer is not authorized to access %resources","Người tiêu dùng không có quyền truy nhập % tài nguyên",module,Magento_Webapi
"Operation allowed only in HTTPS","Hoạt động chỉ cho phép HTTPS",module,Magento_Webapi
"Cannot perform GET operation with store code 'all'","Không thể thực hiện được thao tác GET với mã cửa hàng 'all'",module,Magento_Webapi
"Request does not match any route.","Yêu cầu không phù hợp với bất kỳ tuyến nào.",module,Magento_Webapi
"Not allowed parameters: %1. Please use only %2 and %3.","Tham số không được phép: %1. Vui lòng chỉ sử dụng %2 và %3.",module,Magento_Webapi
"Requested service is not available: ""%1""","Yêu cầu dịch vụ không có sẵn: ""%1""",module,Magento_Webapi
"Operation ""%1"" not found.","Hoạt động ""%1"" không tìm thấy.",module,Magento_Webapi
"SOAP extension is not loaded.","Phần mở rộng SOAP không tải được.",module,Magento_Webapi
"Invalid XML","XML không hợp lệ",module,Magento_Webapi
"Invalid XML: Detected use of illegal DOCTYPE","XML không hợp lệ: Phát hiện sử dụng DOCTYPE bất hợp pháp",module,Magento_Webapi
"message","tin nhắn",module,Magento_Webapi
"Message","Tin nhắn",module,Magento_Webapi
"Soap fault reason.","Lí do lỗi Soap.",module,Magento_Webapi
"Manage Customers","Quản lý khách hàng",module,Magento_Webapi
"Create Customer","Tạo ra khách hàng",module,Magento_Webapi
"Edit Customer","Chỉnh sửa khách hàng",module,Magento_Webapi
"Get Customer","Thêm khách hàng",module,Magento_Webapi
"Delete Customer","Xóa khách hàng",module,Magento_Webapi
"Magento Web API","Magento Web API",module,Magento_Webapi
"SOAP Settings","Cài đặt SOAP",module,Magento_Webapi
"Default Response Charset","Mặc định phản ứng Charset",module,Magento_Webapi
"If empty, UTF-8 will be used.","Nếu trống, UTF-8 sẽ được sử dụng.",module,Magento_Webapi
"Web Services Configuration","Cấu hình dịch vụ Web",module,Magento_Webapi
"REST and SOAP configurations, generated WSDL file","Cấu hình REST và SOAP tạo ra các file WSDL",module,Magento_Webapi
"Authentication header format is invalid.","Định dạng header của xác thực không hợp lệ.",module,Magento_Webapi
"Authentication header is absent.","Header chứng thực không thường xuyên xuất hiện.",module,Magento_Webapi
"REST and SOAP configurations, generated WSDL file.","Cấu hình REST và SOAP và tạo ra các file WSDL.",module,Magento_Webapi
"Specified request cannot be processed.","Specified request cannot be processed.",module,Magento_Webapi
"The consumer isn't authorized to access %resources.","The consumer isn't authorized to access %resources.",module,Magento_Webapi
"WebapiAsync config for ""%topicName"" does not exist.","WebapiAsync config for ""%topicName"" does not exist.",module,Magento_WebapiAsync
"WebapiAsync config for ""%lookupKey"" does not exist.","WebapiAsync config for ""%lookupKey"" does not exist.",module,Magento_WebapiAsync
"Web API Security","Bảo mật API",module,Magento_WebapiSecurity
"Allow Anonymous Guest Access","Cho phép khách ẩn danh truy cập",module,Magento_WebapiSecurity
"This feature applies only to CMS, Catalog and Store APIs. Please consult your developers for details on potential security risks.","This feature applies only to CMS, Catalog and Store APIs. Please consult your developers for details on potential security risks.",module,Magento_WebapiSecurity
"503 Service Unavailable","503 Dịch vụ không có sẵn",module,Magento_WebsiteRestriction
"200 OK","200 OK",module,Magento_WebsiteRestriction
"Website Closed","Trang web đóng cửa",module,Magento_WebsiteRestriction
"Private Sales: Login Only","Private sales: chỉ có khi đăng nhập",module,Magento_WebsiteRestriction
"Private Sales: Login and Register","Private sales: đăng nhập và đăng ký",module,Magento_WebsiteRestriction
"To login form (302 Found)","Đến mẫu đăng nhập (tìm thấy 302)",module,Magento_WebsiteRestriction
"To landing page (302 Found)","Đến trang đích (302 Found)",module,Magento_WebsiteRestriction
"Can not register new customer due to restrictions are enabled.","Can not register new customer due to restrictions are enabled.",module,Magento_WebsiteRestriction
"Access Restriction","Hạn chế truy cập",module,Magento_WebsiteRestriction
"Restriction Mode","Chế độ hạn chế",module,Magento_WebsiteRestriction
"Startup Page","Trang Khởi Động",module,Magento_WebsiteRestriction
"Applicable only if restriction mode is set to ""Private Sales"".","Chỉ có thể áp dụng nếu chế độ giới hạn được thiết lập cho ""Private Sales"".",module,Magento_WebsiteRestriction
"Landing Page","Trang đích",module,Magento_WebsiteRestriction
"HTTP Response","Hồi đáp HTTP",module,Magento_WebsiteRestriction
"Applicable only if restriction mode is set to ""Website Closed"". The landing page is rendered as raw HTML.","Chỉ có thể áp dụng nếu chế độ giới hạn được đặt cho ""Trang web đã đóng"". Trang đích sẽ được kết xuất như HTML ban đầu.",module,Magento_WebsiteRestriction
"Add Tax","Thêm thuế",module,Magento_Weee
"Delete Tax","Xóa bỏ thuế",module,Magento_Weee
"All Websites","Tất cả trang Web",module,Magento_Weee
"FPT","FPT",module,Magento_Weee
"You must set unique country-state combinations within the same fixed product tax","Bạn phải thiết lập sự kết hợp đặc biệt giữa Quốc gia-Bang với thuế sản phẩm cố định",module,Magento_Weee
"Including FPT only","Chỉ bao gồm FPT",module,Magento_Weee
"Including FPT and FPT description","Bao gồm cả FPT và mô tả FPT",module,Magento_Weee
"Excluding FPT. Including FPT description and final price","Không bao gồm FPT. Bao gồm mô tả FPT và giá cuối cùng",module,Magento_Weee
"Excluding FPT","Không bao gồm FPT",module,Magento_Weee
"label_value","label_value",module,Magento_Weee
"frontend_label","frontend_label",module,Magento_Weee
"Fixed Product Tax","Thuế cố định cho sản phẩm",module,Magento_Weee
"Country/State","Quốc gia/Bang",module,Magento_Weee
"Tax","Thuế",module,Magento_Weee
"Website","Trang web",module,Magento_Weee
"Action","Thao tác",module,Magento_Weee
"Excl. Tax","Chưa bao gồm thuế",module,Magento_Weee
"Total","Tổng",module,Magento_Weee
"Incl. Tax","Đã bao gồm thuế",module,Magento_Weee
"Total Incl. Tax","Tổng số bao gồm cả thuế",module,Magento_Weee
"Final Price","Giá cuối cùng",module,Magento_Weee
"Fixed Product Taxes","Thuế cố định cho sản phẩm",module,Magento_Weee
"Enable FPT","Cho phép FPT",module,Magento_Weee
"Display Prices In Product Lists","Hiển thị giá trong danh sách sản phẩm",module,Magento_Weee
"Display Prices On Product View Page","Hiển thị giá trên trang xem sản phẩm",module,Magento_Weee
"Display Prices In Sales Modules","Hiển thị giá trong mô-đun bán hàng",module,Magento_Weee
"Display Prices In Emails","Hiển thị giá trong email",module,Magento_Weee
"Apply Tax To FPT","Áp dụng thuế cho FPT",module,Magento_Weee
"Include FPT In Subtotal","Bao gồm FPT trong tổng phụ",module,Magento_Weee
"We found a duplicate of website, country and state fields for a fixed product tax","Chúng tôi tìm thấy một bản sao của trang web, quốc gia, lãnh thổ các lĩnh vực thuế cố định của sản phẩm",module,Magento_Weee
"label_value' 'label_value' 'frontend_label","label_value' 'label_value' 'frontend_label",module,Magento_Weee
"Set unique country-state combinations within the same fixed product tax. Verify the combinations and try again.","Set unique country-state combinations within the same fixed product tax. Verify the combinations and try again.",module,Magento_Weee
"Widget Insertion","Tính năng chèn Widget",module,Magento_Widget
"Insert Widget","Chèn Widget",module,Magento_Widget
"label","nhãn",module,Magento_Widget
"Choose...","Lựa chọn...",module,Magento_Widget
"Close","Đóng lại",module,Magento_Widget
"Not Selected","Không được chọn",module,Magento_Widget
"Widget","Widget",module,Magento_Widget
"Widget Type","Loại widget",module,Magento_Widget
"-- Please Select --","-- Vui lòng chọn --",module,Magento_Widget
"Manage Widget Instances","Quản lý các phiên bản tiện ích",module,Magento_Widget
"Add Widget","Thêm Tiện ích",module,Magento_Widget
"Save and Continue Edit","Lưu và tiếp tục chỉnh sửa",module,Magento_Widget
"Widget ""%1""","Widget ""%1""",module,Magento_Widget
"New Widget Instance","Phiên bản Widget mới",module,Magento_Widget
"Custom Layouts","Tuỳ chỉnh bố cục",module,Magento_Widget
"Page Layouts","Bố cục trang",module,Magento_Widget
"Please Select Container First","Xin vui lòng chọn nơi lưu trữ đầu tiên",module,Magento_Widget
"Storefront Properties","Thuộc tính Storefront",module,Magento_Widget
"Type","Loại",module,Magento_Widget
"Design Package/Theme","Thiết kế gói/chủ đề",module,Magento_Widget
"Widget Title","Tiêu đề Widget",module,Magento_Widget
"Assign to Store Views","Gán cho chế độ xem cửa hàng",module,Magento_Widget
"Sort Order","Thứ tự sắp xếp",module,Magento_Widget
"Sort Order of widget instances in the same container","Thứ tự được sắp xếp của phiên bản widget ở trong cũng nơi lưu trữ",module,Magento_Widget
"Layout Updates","Cập Nhật giao diện",module,Magento_Widget
"Categories","Nhóm",module,Magento_Widget
"Anchor Categories","Nhóm Anchor",module,Magento_Widget
"Non-Anchor Categories","Nhóm không có Anchor",module,Magento_Widget
"All Product Types","Tất cả các loại sản phẩm",module,Magento_Widget
"Products","Các sản phẩm",module,Magento_Widget
"Generic Pages","Trang Chung",module,Magento_Widget
"All Pages","Tất cả các trang",module,Magento_Widget
"Specified Page","Trang được chỉ định",module,Magento_Widget
"Add Layout Update","Thêm Cập Nhật giao diện",module,Magento_Widget
"Remove Layout Update","Loại bỏ Cập Nhật giao diện",module,Magento_Widget
"Widget Options","Tùy chọn tiện ích",module,Magento_Widget
"Settings","Cài đặt",module,Magento_Widget
"Design Theme","Thiết kế chủ đề",module,Magento_Widget
"Continue","Tiếp tục",module,Magento_Widget
"Please specify a Widget Type.","Xin vui lòng chỉ rõ loại widget.",module,Magento_Widget
"CMS","CMS",module,Magento_Widget
"Please specify a correct widget.","Hãy chỉ ra một widget chính xác.",module,Magento_Widget
"The widget instance has been deleted.","Phiên bản Widget đã bị xóa.",module,Magento_Widget
"New Widget","Widget mới",module,Magento_Widget
"Widgets","Widgets",module,Magento_Widget
"The widget instance has been saved.","Phiên bản Widget đã được lưu.",module,Magento_Widget
"name","tên",module,Magento_Widget
"description","mô tả",module,Magento_Widget
"We cannot create the widget instance because it is missing required information.","Chúng tôi không thể tạo các phiên bản Widget vì thiếu thông tin bắt buộc.",module,Magento_Widget
"None","Không cái nào",module,Magento_Widget
"%1","%1",module,Magento_Widget
"Container","Nơi lưu trữ",module,Magento_Widget
"Template","Mẫu",module,Magento_Widget
"All","Tất Cả",module,Magento_Widget
"Specific %1","%1 cụ thể",module,Magento_Widget
"Open Chooser","Chọn mở",module,Magento_Widget
"Apply","Áp dụng",module,Magento_Widget
"Page","Trang",module,Magento_Widget
"Orders and Returns","Đơn đặt hàng và trả lại",module,Magento_Widget
"Orders and Returns Search Form","Mẫu tìm kiếm Đơn đặt hàng và trả hàng",module,Magento_Widget
"Anchor Custom Title","Tiêu đề tùy chỉnh Anchor",module,Magento_Widget
"CMS Page Link Block Template","Mẫu liên kết khối trang CMS",module,Magento_Widget
"CMS Page Link Inline Template","Mẫu liên kết nội tuyến trang CMS",module,Magento_Widget
"Display a Link to Loading a Spreadsheet","Hiển thị Đường Dẫn đến Tải một Bảng Tính",module,Magento_Widget
"Defines whether a link to My Account","Xác định nếu có liên kết đến tài khoản của tôi",module,Magento_Widget
"Link Text","Đường dẫn dạng ký tự chữ",module,Magento_Widget
"The text of the link to the My Account &gt; Order by SKU page","Ký tự chữ của đường link dẫn đến Tài Khoản Của Tôi và Đơn Hàng bằng trang SKU",module,Magento_Widget
"Load a list of SKUs","Tải danh sách các mã SKU",module,Magento_Widget
"Product","Sản phẩm",module,Magento_Widget
"Select Product...","Lựa chọn sản phẩm...",module,Magento_Widget
"Conditions","Điều kiện",module,Magento_Widget
"Widget ID","Widget ID",module,Magento_Widget
"We're sorry, an error has occurred while loading widget options.","We're sorry, an error has occurred while loading widget options.",module,Magento_Widget
"Cancel","Hủy bỏ",module,Magento_Widget
"Inserting a widget does not create a widget instance.","Inserting a widget does not create a widget instance.",module,Magento_Widget
"Wish List","Danh sách mong muốn",module,Magento_Wishlist
"Wish List Sharing","Chia sẻ danh sách yêu thích",module,Magento_Wishlist
"My Wish List","Danh sách yêu thích",module,Magento_Wishlist
"%1's Wish List","Danh sách yêu thích của %1",module,Magento_Wishlist
"Page not found.","Không tìm thấy trang.",module,Magento_Wishlist
"We can't specify a product.","Chúng tôi không thể chỉ định một sản phẩm.",module,Magento_Wishlist
"We can't add the item to Wish List right now: %1.","Chúng tôi không thể thêm các mục vào danh sách mong muốn ngay bây giờ: %1.",module,Magento_Wishlist
"We can't add the item to Wish List right now.","Chúng tôi không thể thêm các mục vào danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"You added %1 to your shopping cart.","Bạn đã thêm %1 vào giỏ mua hàng của bạn.",module,Magento_Wishlist
"This product(s) is out of stock.","Sản phẩm này tạm hết.",module,Magento_Wishlist
"We can't add the item to the cart right now.","Chúng tôi không thể thêm các mục trong giỏ hàng ngay bây giờ.",module,Magento_Wishlist
"We can't load the Wish List item right now.","Chúng tôi không thể tải mục danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"We can't configure the product right now.","Chúng tôi không thể đặt cấu hình sản phẩm ngay bây giờ.",module,Magento_Wishlist
"The requested cart item doesn't exist.","Mặt hàng yêu cầu không tồn tại.",module,Magento_Wishlist
"%1 has been moved to your wish list.","%1 đã được chuyển đến danh sách yêu thích của bạn.",module,Magento_Wishlist
"We can't move the item to the wish list.","Chúng tôi không thể di chuyển sản phẩm vào danh sách mong muốn.",module,Magento_Wishlist
"We can't delete the item from Wish List right now because of an error: %1.","Chúng tôi không thể xoá các mục từ danh sách mong muốn ngay bây giờ vì có lỗi: %1.",module,Magento_Wishlist
"We can't delete the item from the Wish List right now.","Chúng tôi không thể xoá các mục từ danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"Message length must not exceed %1 symbols","Độ dài tin nhắn không được vượt quá %1 kí tự",module,Magento_Wishlist
"Please enter an email address.","Vui lòng nhập địa chỉ email.",module,Magento_Wishlist
"This wish list can be shared %1 more times.","Danh sách yêu thích này có thể được chia sẻ %1 lần nữa.",module,Magento_Wishlist
"Please enter a valid email address.","Vui lòng nhập một địa chỉ email hợp lệ.",module,Magento_Wishlist
"Your wish list has been shared.","Danh sách yêu thích của bạn đã được chia sẻ.",module,Magento_Wishlist
"We can't delete item from Wish List right now.","Chúng tôi không thể xoá khoản mục khỏi danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"Can't save description %1","Không thể lưu mô tả %1",module,Magento_Wishlist
"Can't update wish list","Không thể cập nhật danh sách mong muốn",module,Magento_Wishlist
"%1 has been updated in your Wish List.","%1 đã được Cập Nhật trong danh sách yêu thích của bạn.",module,Magento_Wishlist
"We can't update your Wish List right now.","Chúng tôi không thể cập nhật danh sách mong muốn của bạn ngay bây giờ.",module,Magento_Wishlist
"The requested Wish List doesn't exist.","Danh sách mong muốn đang yêu cầu không tồn tại.",module,Magento_Wishlist
"We can't create the Wish List right now.","Chúng tôi không thể tạo danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"%1 items","%1 sản phẩm",module,Magento_Wishlist
"1 item","1 sản phẩm",module,Magento_Wishlist
"Comment","Bình luận",module,Magento_Wishlist
"Display number of items in wish list","Hiển thị số lượng sản phẩm trong danh sách yêu thích",module,Magento_Wishlist
"Display item quantities","Hiển thị số lượng sản phẩm",module,Magento_Wishlist
"An item option with code %1 already exists.","Một tùy chọn sản phẩm với mã %1 đã tồn tại.",module,Magento_Wishlist
"We can't specify a wish list.","Chúng tôi không thể chỉ định một danh sách mong muốn.",module,Magento_Wishlist
"Cannot specify product.","Không thể xác định sản phẩm.",module,Magento_Wishlist
"Product is not salable.","Sản phẩm không thể bán.",module,Magento_Wishlist
"Invalid item option format.","Tùy chọn định dạng cho sản phẩm không hợp lệ.",module,Magento_Wishlist
"%1 for ""%2"".","%1 cho ""%2"".",module,Magento_Wishlist
"We can't add this item to your shopping cart right now.","Hiện tại không thể thêm sản phẩm này vào giỏ hàng của bạn.",module,Magento_Wishlist
"We couldn't add the following product(s) to the shopping cart: %1.","Chúng tôi không thể thêm các sản phẩm (s) sau đây vào giỏ hàng: %1.",module,Magento_Wishlist
"We can't update the Wish List right now.","Chúng tôi không thể cập nhật danh sách mong muốn ngay bây giờ.",module,Magento_Wishlist
"%1 product(s) have been added to shopping cart: %2.","%1 sản phẩm đã được thêm vào giỏ mua hàng: %2.",module,Magento_Wishlist
"Comment:","Bình luận:",module,Magento_Wishlist
"We cannot retrieve the Wish List.","Chúng tôi không thể truy xuất danh sách yêu thích.",module,Magento_Wishlist
"%1's Wishlist","Danh sách mong muốn của %1",module,Magento_Wishlist
"We can't specify a wish list item.","Chúng tôi không thể xác định một mục danh sách mong muốn.",module,Magento_Wishlist
"The product does not exist.","Sản phẩm không tồn tại.",module,Magento_Wishlist
"Test Phrase","Kiểm tra cụm từ",module,Magento_Wishlist
"message","tin nhắn",module,Magento_Wishlist
"Message","Tin nhắn",module,Magento_Wishlist
"error-message","tin nhắn lỗi",module,Magento_Wishlist
"LocalizedException","Yếu tố ngoại lệ cho bản địa",module,Magento_Wishlist
"Product Exception.","Sản phẩm ngoại lệ.",module,Magento_Wishlist
"Localized Exception.","Yếu tố ngoại lệ cho bản địa.",module,Magento_Wishlist
"Are you sure you want to remove this item?","Bạn có chắc rằng bạn muốn xóa sản phẩm này?",module,Magento_Wishlist
"Special Price","Giá đặc biệt",module,Magento_Wishlist
"Regular Price","Giá thông thường",module,Magento_Wishlist
"Share Wish List","Chia sẻ danh sách yêu thích",module,Magento_Wishlist
"Add All to Cart","Thêm tất cả vào giỏ hàng",module,Magento_Wishlist
"Update Wish List","Cập nhật danh sách yêu thích",module,Magento_Wishlist
"Move to Wishlist","Chuyển tới danh sách yêu thích",module,Magento_Wishlist
"Add to Wish List","Thêm vào danh sách yêu thích",module,Magento_Wishlist
"View Product","Xem sản phẩm",module,Magento_Wishlist
"Qty","Số lượng",module,Magento_Wishlist
"Add to Cart","Thêm vào giỏ",module,Magento_Wishlist
"Availability","Sẵn có",module,Magento_Wishlist
"In stock","Còn hàng",module,Magento_Wishlist
"Out of stock","Tạm hết hàng",module,Magento_Wishlist
"Edit","Chỉnh sửa",module,Magento_Wishlist
"Remove Item","Xóa sản phẩm",module,Magento_Wishlist
"Remove item","Xóa sản phẩm",module,Magento_Wishlist
"Add to Compare","Thêm vào so sánh",module,Magento_Wishlist
"This Wish List has no Items","Danh sách yêu thích này không có sản phẩm nào",module,Magento_Wishlist
"%1 has been added to your Wish List.","%1 đã được thêm vào danh sách yêu thích.",module,Magento_Wishlist
"has been added to your Wish List","đã được thêm vào danh sách yêu thích.",module,Magento_Wishlist
"View Wish List","Xem danh sách yêu thích",module,Magento_Wishlist
"Click <a href=""%1"">here</a> to continue shopping.","Bấm vào <a href=""%1""> đây</a> để tiếp tục mua sắm.",module,Magento_Wishlist
"See Details","Xem chi tiết",module,Magento_Wishlist
"Options Details","Tùy chọn chi tiết",module,Magento_Wishlist
"RSS link to %1's wishlist","RSS liên kết đến danh sách yêu thích của %1",module,Magento_Wishlist
"RSS Feed","Nguồn cấp dữ liệu RSS",module,Magento_Wishlist
"Product","Sản phẩm",module,Magento_Wishlist
"Back","Trở lại",module,Magento_Wishlist
"Wish List is empty now.","Hiện tại không có sản phẩm nào trong danh sách yêu thích.",module,Magento_Wishlist
"* Required Fields","* Bắt buộc",module,Magento_Wishlist
"Sharing Information","Thông tin chia sẻ",module,Magento_Wishlist
"Email addresses, separated by commas","Địa chỉ email, ngăn cách bởi dấu phẩy",module,Magento_Wishlist
"Check here to link an RSS feed to your Wish List.","Xem ở đây để liên kết một nguồn cấp dữ liệu RSS vào danh sách yêu thích của bạn.",module,Magento_Wishlist
"Last Added Items","Sản phẩm được thêm cuối cùng",module,Magento_Wishlist
"Remove This Item","Loại bỏ mục này",module,Magento_Wishlist
"Go to Wish List","Đi đến danh sách yêu thích",module,Magento_Wishlist
"You have no items in your wish list.","Bạn không có sản phẩm nào trong danh sách yêu thích.",module,Magento_Wishlist
"Take a look at %customer_name's Wish List","Hãy vào xem danh sách yêu thích của %customer_name",module,Magento_Wishlist
"%customer_name wants to share this Wish List from %store_name with you:","%customer_name muốn chia sẻ danh sách yêu thích này từ %store_name với bạn:",module,Magento_Wishlist
"Message from %customer_name:","Tin nhắn từ %customer_name:",module,Magento_Wishlist
"View all Wish List items","Xem tất cả các sản phẩm trong danh sách yêu thích",module,Magento_Wishlist
"Wish List Section","Mục Danh sách yêu thích",module,Magento_Wishlist
"Share Options","Tùy chọn Chia sẻ",module,Magento_Wishlist
"Email Sender","Người gửi Email",module,Magento_Wishlist
"Email Template","Mẫu email",module,Magento_Wishlist
"Email template chosen based on theme fallback when ""Default"" option is selected.","Mẫu Email được lựa chọn dựa trên chủ đề dự phòng khi tùy chọn ""Mặc định"" được chọn.",module,Magento_Wishlist
"Max Emails Allowed to be Sent","Số lượng email lớn nhất được cho phép gửi",module,Magento_Wishlist
"Email Text Length Limit","Giới hạn độ dài văn bản email",module,Magento_Wishlist
"General Options","Tùy chọn chung",module,Magento_Wishlist
"Enabled","Cho phép",module,Magento_Wishlist
"My Wish List Link","Liên kết danh sách yêu thích",module,Magento_Wishlist
"Display Wish List Summary","Hiện thị tóm tắt danh sách yêu thích",module,Magento_Wishlist
"Enable RSS","Cho phép RSS",module,Magento_Wishlist
"No Items Found","Không tìm thấy sản phẩm nào",module,Magento_Wishlist
"Product Name","Tên sản phẩm",module,Magento_Wishlist
"User Description","Mô tả người dùng",module,Magento_Wishlist
"Quantity","Số lượng",module,Magento_Wishlist
"Add Locale","Thêm địa điểm",module,Magento_Wishlist
"Add Date","Thêm ngày",module,Magento_Wishlist
"Days in Wish List","Ngày trong danh sách yêu thích",module,Magento_Wishlist
"Action","Thao tác",module,Magento_Wishlist
"Configure","Cấu hình",module,Magento_Wishlist
"Delete","Xóa bỏ",module,Magento_Wishlist
"Product Details and Comment","Chi tiết và bình luận về sản phẩm",module,Magento_Wishlist
"Add To Wishlist","Add To Wishlist",module,Magento_Wishlist
"Are you sure you want to remove this product from your Wish List?","Bạn có chắc bạn muốn bỏ sản phẩm này ra khỏi danh sách mong muốn?",module,Magento_Wishlist
"%1 has been removed from your Wish List.","%1 has been removed from your Wish List.",module,Magento_Wishlist
"10 by default. Max - 10000","10 theo mặc định. Lớn nhất - 10000",module,Magento_Wishlist
"255 by default","255 theo mặc định",module,Magento_Wishlist
"The Wish List item can't load at this time. Please try again later.","The Wish List item can't load at this time. Please try again later.",module,Magento_Wishlist
"The cart item doesn't exist.","The cart item doesn't exist.",module,Magento_Wishlist
"You must login or register to add items to your wishlist.","You must login or register to add items to your wishlist.",module,Magento_Wishlist
"Show in Sidebar","Show in Sidebar",module,Magento_Wishlist
"Missing key ""model"" in Wishlist Item value data","Missing key ""model"" in Wishlist Item value data",module,Magento_WishlistGraphQl
"Missing key ""model"" in Wishlist value data","Missing key ""model"" in Wishlist value data",module,Magento_WishlistGraphQl
"Credit card type","Loại thẻ tín dụng",module,Magento_Worldpay
"CVV result","Kết quả CVV",module,Magento_Worldpay
"Postcode AVS check","Kiểm tra mã SVS",module,Magento_Worldpay
"Address AVS check","Kiểm tra địa chỉ AVS",module,Magento_Worldpay
"Country comparison check","Kiểm tra quốc gia đối ứng",module,Magento_Worldpay
"Risk Score","Điểm rủi ro",module,Magento_Worldpay
"Not supported","Không được hỗ trợ",module,Magento_Worldpay
"Not checked","Chưa kiểm tra",module,Magento_Worldpay
"Matched","Phù hợp",module,Magento_Worldpay
"Not matched","Không phù hợp",module,Magento_Worldpay
"Partially matched","Phù hợp phần nào",module,Magento_Worldpay
"No such order id.","Không có id đơn đặt hàng này.",module,Magento_Worldpay
"Your purchase process has been cancelled.","Your purchase process has been cancelled.",module,Magento_Worldpay
